make,model,release_date,transmission_type,size,style,price,isDeleted
Infiniti,G20,2001,MANUAL,Compact,Sedan,24095,FALSE
Infiniti,G20,2002,AUTOMATIC,Compact,Sedan,22195,FALSE
Infiniti,G20,2002,MANUAL,Compact,Sedan,21395,FALSE
Infiniti,G35,2006,AUTOMATIC,Midsize,Sedan,33250,FALSE
Infiniti,G35,2006,MANUAL,Midsize,Coupe,33800,FALSE
Infiniti,G35,2006,AUTOMATIC,Midsize,Coupe,33200,FALSE
Infiniti,G35,2006,AUTOMATIC,Midsize,Sedan,31450,FALSE
Infiniti,G35,2006,MANUAL,Midsize,Sedan,31200,FALSE
Infiniti,G35,2007,AUTOMATIC,Midsize,Coupe,33450,FALSE
Infiniti,G35,2007,AUTOMATIC,Midsize,Sedan,33450,FALSE
Infiniti,G35,2007,AUTOMATIC,Midsize,Sedan,33950,FALSE
Infiniti,G35,2007,MANUAL,Midsize,Coupe,34050,FALSE
Infiniti,G35,2007,AUTOMATIC,Midsize,Sedan,31900,FALSE
Infiniti,G35,2007,AUTOMATIC,Midsize,Sedan,31450,FALSE
Infiniti,G35,2007,MANUAL,Midsize,Sedan,32250,FALSE
Infiniti,G35,2008,AUTOMATIC,Midsize,Sedan,32250,FALSE
Infiniti,G35,2008,AUTOMATIC,Midsize,Sedan,34750,FALSE
Infiniti,G35,2008,AUTOMATIC,Midsize,Sedan,32700,FALSE
Infiniti,G35,2008,MANUAL,Midsize,Sedan,33050,FALSE
Infiniti,G37 Convertible,2010,MANUAL,Midsize,Convertible,46950,FALSE
Infiniti,G37 Convertible,2010,AUTOMATIC,Midsize,Convertible,54900,FALSE
Infiniti,G37 Convertible,2010,AUTOMATIC,Midsize,Convertible,44350,FALSE
Infiniti,G37 Coupe,2010,AUTOMATIC,Midsize,Coupe,37500,FALSE
Infiniti,G37 Coupe,2010,AUTOMATIC,Midsize,Coupe,36050,FALSE
Infiniti,G37 Coupe,2010,AUTOMATIC,Midsize,Coupe,39150,FALSE
Infiniti,G37 Coupe,2010,AUTOMATIC,Midsize,Coupe,50550,FALSE
Infiniti,G37 Coupe,2010,MANUAL,Midsize,Coupe,40400,FALSE
Infiniti,G37 Sedan,2010,AUTOMATIC,Midsize,Sedan,43350,FALSE
Infiniti,G37 Sedan,2010,AUTOMATIC,Midsize,Sedan,33250,FALSE
Infiniti,G37 Sedan,2010,AUTOMATIC,Midsize,Sedan,36050,FALSE
Infiniti,G37 Sedan,2010,AUTOMATIC,Midsize,Sedan,43550,FALSE
Infiniti,G37 Sedan,2010,MANUAL,Midsize,Sedan,37000,FALSE
Infiniti,G37 Sedan,2010,AUTOMATIC,Midsize,Sedan,34450,FALSE
Infiniti,G37,2008,AUTOMATIC,Midsize,Coupe,35650,FALSE
Infiniti,G37,2008,MANUAL,Midsize,Coupe,36200,FALSE
Infiniti,G37,2008,AUTOMATIC,Midsize,Coupe,34900,FALSE
Infiniti,G37,2009,AUTOMATIC,Midsize,Sedan,33700,FALSE
Infiniti,G37,2009,AUTOMATIC,Midsize,Sedan,33250,FALSE
Infiniti,G37,2009,MANUAL,Midsize,Sedan,34250,FALSE
Infiniti,G37,2009,AUTOMATIC,Midsize,Convertible,43850,FALSE
Infiniti,G37,2009,AUTOMATIC,Midsize,Sedan,35750,FALSE
Infiniti,G37,2009,AUTOMATIC,Midsize,Coupe,38700,FALSE
Infiniti,G37,2009,MANUAL,Midsize,Coupe,37000,FALSE
Infiniti,G37,2009,AUTOMATIC,Midsize,Coupe,35900,FALSE
Infiniti,G37,2009,MANUAL,Midsize,Convertible,43900,FALSE
Infiniti,G37,2009,AUTOMATIC,Midsize,Coupe,36650,FALSE
Pontiac,G3,2009,MANUAL,Compact,4dr Hatchback,14335,FALSE
Pontiac,G5,2007,MANUAL,Compact,Coupe,14775,FALSE
Pontiac,G5,2007,MANUAL,Compact,Coupe,18425,FALSE
Pontiac,G5,2008,MANUAL,Compact,Coupe,19850,FALSE
Pontiac,G5,2008,MANUAL,Compact,Coupe,15675,FALSE
Pontiac,G5,2009,MANUAL,Compact,Coupe,16980,FALSE
Pontiac,G5,2009,MANUAL,Compact,Coupe,20280,FALSE
Pontiac,G6,2008,AUTOMATIC,Midsize,Convertible,30210,FALSE
Pontiac,G6,2008,AUTOMATIC,Midsize,Coupe,26755,FALSE
Pontiac,G6,2008,AUTOMATIC,Midsize,Coupe,23100,FALSE
Pontiac,G6,2008,AUTOMATIC,Midsize,Sedan,26960,FALSE
Pontiac,G6,2008,AUTOMATIC,Midsize,Sedan,18765,FALSE
Pontiac,G6,2008,AUTOMATIC,Midsize,Sedan,20290,FALSE
Pontiac,G6,2008,AUTOMATIC,Midsize,Sedan,23100,FALSE
Pontiac,G6,2009,AUTOMATIC,Midsize,Sedan,28580,FALSE
Pontiac,G6,2009,AUTOMATIC,Midsize,Sedan,19275,FALSE
Pontiac,G6,2009,AUTOMATIC,Midsize,Sedan,24180,FALSE
Pontiac,G6,2009,AUTOMATIC,Midsize,Coupe,28960,FALSE
Pontiac,G6,2009,AUTOMATIC,Midsize,Sedan,24710,FALSE
Pontiac,G6,2009,AUTOMATIC,Midsize,Coupe,22220,FALSE
Pontiac,G6,2009,AUTOMATIC,Midsize,Convertible,32300,FALSE
Pontiac,G6,2009,AUTOMATIC,Midsize,Sedan,20490,FALSE
Pontiac,G6,2009,AUTOMATIC,Midsize,Sedan,21165,FALSE
Pontiac,G6,2009,AUTOMATIC,Midsize,Sedan,29060,FALSE
Pontiac,G6,2009,AUTOMATIC,Midsize,Coupe,24080,FALSE
Pontiac,G6,2009,AUTOMATIC,Midsize,Coupe,28480,FALSE
Pontiac,G6,2009,AUTOMATIC,Midsize,Coupe,24610,FALSE
Pontiac,G6,2009,AUTOMATIC,Midsize,Convertible,31870,FALSE
Pontiac,G6,2010,AUTOMATIC,Midsize,Sedan,21275,FALSE
Genesis,G80,2017,AUTOMATIC,Large,Sedan,41400,FALSE
Genesis,G80,2017,AUTOMATIC,Large,Sedan,54550,FALSE
Genesis,G80,2017,AUTOMATIC,Large,Sedan,43900,FALSE
Pontiac,G8,2008,AUTOMATIC,Large,Sedan,29310,FALSE
Pontiac,G8,2008,AUTOMATIC,Large,Sedan,26910,FALSE
Pontiac,G8,2009,AUTOMATIC,Large,Sedan,31755,FALSE
Pontiac,G8,2009,AUTOMATIC,Large,Sedan,28250,FALSE
Pontiac,G8,2009,AUTOMATIC,Large,Sedan,37610,FALSE
Mitsubishi,Galant,2010,AUTOMATIC,Midsize,Sedan,21599,FALSE
Mitsubishi,Galant,2010,AUTOMATIC,Midsize,Sedan,23999,FALSE
Mitsubishi,Galant,2011,AUTOMATIC,Midsize,Sedan,21599,FALSE
Mitsubishi,Galant,2011,AUTOMATIC,Midsize,Sedan,23999,FALSE
Mitsubishi,Galant,2012,AUTOMATIC,Midsize,Sedan,21899,FALSE
Mitsubishi,Galant,2012,AUTOMATIC,Midsize,Sedan,24299,FALSE
Lamborghini,Gallardo,2012,MANUAL,Compact,Convertible,248000,FALSE
Lamborghini,Gallardo,2012,MANUAL,Compact,Convertible,225400,FALSE
Lamborghini,Gallardo,2012,MANUAL,Compact,Coupe,187900,FALSE
Lamborghini,Gallardo,2012,MANUAL,Compact,Coupe,237600,FALSE
Lamborghini,Gallardo,2012,AUTOMATED_MANUAL,Compact,Coupe,191900,FALSE
Lamborghini,Gallardo,2012,MANUAL,Compact,Coupe,202000,FALSE
Lamborghini,Gallardo,2013,AUTOMATED_MANUAL,Compact,Coupe,202000,FALSE
Lamborghini,Gallardo,2013,AUTOMATED_MANUAL,Compact,Convertible,225400,FALSE
Lamborghini,Gallardo,2013,AUTOMATED_MANUAL,Compact,Convertible,248000,FALSE
Lamborghini,Gallardo,2013,MANUAL,Compact,Coupe,191900,FALSE
Lamborghini,Gallardo,2013,AUTOMATED_MANUAL,Compact,Coupe,237600,FALSE
Lamborghini,Gallardo,2013,MANUAL,Compact,Convertible,209500,FALSE
Lamborghini,Gallardo,2014,AUTOMATED_MANUAL,Compact,Convertible,209500,FALSE
Lamborghini,Gallardo,2014,AUTOMATED_MANUAL,Compact,Coupe,191900,FALSE
Lamborghini,Gallardo,2014,MANUAL,Compact,Convertible,251600,FALSE
Lamborghini,Gallardo,2014,MANUAL,Compact,Coupe,191900,FALSE
Lamborghini,Gallardo,2014,MANUAL,Compact,Coupe,198900,FALSE
Lamborghini,Gallardo,2014,AUTOMATED_MANUAL,Compact,Coupe,256300,FALSE
Lamborghini,Gallardo,2014,MANUAL,Compact,Coupe,202000,FALSE
Lamborghini,Gallardo,2014,AUTOMATED_MANUAL,Compact,Coupe,241200,FALSE
Lamborghini,Gallardo,2014,AUTOMATED_MANUAL,Compact,Convertible,251600,FALSE
Lamborghini,Gallardo,2014,MANUAL,Compact,Coupe,241200,FALSE
Lamborghini,Gallardo,2014,AUTOMATED_MANUAL,Compact,Coupe,202000,FALSE
Lamborghini,Gallardo,2014,AUTOMATED_MANUAL,Compact,Convertible,225400,FALSE
Lamborghini,Gallardo,2014,MANUAL,Compact,Convertible,225400,FALSE
Hyundai,Genesis Coupe,2014,MANUAL,Midsize,Coupe,29350,FALSE
Hyundai,Genesis Coupe,2014,AUTOMATIC,Midsize,Coupe,32150,FALSE
Hyundai,Genesis Coupe,2014,AUTOMATIC,Midsize,Coupe,26350,FALSE
Hyundai,Genesis Coupe,2014,AUTOMATIC,Midsize,Coupe,32150,FALSE
Hyundai,Genesis Coupe,2014,AUTOMATIC,Midsize,Coupe,34600,FALSE
Hyundai,Genesis Coupe,2014,AUTOMATIC,Midsize,Coupe,29300,FALSE
Hyundai,Genesis Coupe,2014,MANUAL,Midsize,Coupe,33400,FALSE
Hyundai,Genesis Coupe,2014,MANUAL,Midsize,Coupe,27200,FALSE
Hyundai,Genesis Coupe,2015,AUTOMATIC,Midsize,Coupe,27950,FALSE
Hyundai,Genesis Coupe,2015,MANUAL,Midsize,Coupe,26750,FALSE
Hyundai,Genesis Coupe,2015,AUTOMATIC,Midsize,Coupe,34600,FALSE
Hyundai,Genesis Coupe,2015,MANUAL,Midsize,Coupe,33400,FALSE
Hyundai,Genesis Coupe,2015,MANUAL,Midsize,Coupe,29500,FALSE
Hyundai,Genesis Coupe,2016,MANUAL,Midsize,Coupe,26950,FALSE
Hyundai,Genesis Coupe,2016,AUTOMATIC,Midsize,Coupe,34950,FALSE
Hyundai,Genesis Coupe,2016,AUTOMATIC,Midsize,Coupe,28150,FALSE
Hyundai,Genesis Coupe,2016,MANUAL,Midsize,Coupe,29900,FALSE
Hyundai,Genesis Coupe,2016,MANUAL,Midsize,Coupe,33750,FALSE
Hyundai,Genesis,2014,AUTOMATIC,Large,Sedan,35200,FALSE
Hyundai,Genesis,2014,AUTOMATIC,Large,Sedan,47400,FALSE
Hyundai,Genesis,2015,AUTOMATIC,Large,Sedan,51500,FALSE
Hyundai,Genesis,2015,AUTOMATIC,Large,Sedan,38000,FALSE
Hyundai,Genesis,2015,AUTOMATIC,Large,Sedan,40500,FALSE
Hyundai,Genesis,2016,AUTOMATIC,Large,Sedan,41250,FALSE
Hyundai,Genesis,2016,AUTOMATIC,Large,Sedan,38750,FALSE
Hyundai,Genesis,2016,AUTOMATIC,Large,Sedan,53850,FALSE
Maserati,Ghibli,2015,AUTOMATIC,Midsize,Sedan,77900,FALSE
Maserati,Ghibli,2015,AUTOMATIC,Midsize,Sedan,69800,FALSE
Maserati,Ghibli,2016,AUTOMATIC,Midsize,Sedan,76050,FALSE
Maserati,Ghibli,2016,AUTOMATIC,Midsize,Sedan,70600,FALSE
Maserati,Ghibli,2016,AUTOMATIC,Midsize,Sedan,78550,FALSE
Maserati,Ghibli,2017,AUTOMATIC,Midsize,Sedan,77200,FALSE
Maserati,Ghibli,2017,AUTOMATIC,Midsize,Sedan,79700,FALSE
Maserati,Ghibli,2017,AUTOMATIC,Midsize,Sedan,71600,FALSE
Rolls-Royce,Ghost Series II,2015,AUTOMATIC,Large,Sedan,286750,FALSE
Rolls-Royce,Ghost Series II,2015,AUTOMATIC,Large,Sedan,319400,FALSE
Rolls-Royce,Ghost Series II,2016,AUTOMATIC,Large,Sedan,295850,FALSE
Rolls-Royce,Ghost Series II,2016,AUTOMATIC,Large,Sedan,329325,FALSE
Rolls-Royce,Ghost,2012,AUTOMATIC,Large,Sedan,250000,FALSE
Rolls-Royce,Ghost,2012,AUTOMATIC,Large,Sedan,290000,FALSE
Rolls-Royce,Ghost,2013,AUTOMATIC,Large,Sedan,296000,FALSE
Rolls-Royce,Ghost,2013,AUTOMATIC,Large,Sedan,256650,FALSE
Rolls-Royce,Ghost,2014,AUTOMATIC,Large,Sedan,263200,FALSE
Rolls-Royce,Ghost,2014,AUTOMATIC,Large,Sedan,303300,FALSE
Mercedes-Benz,GL-Class,2014,AUTOMATIC,Large,4dr SUV,63000,FALSE
Mercedes-Benz,GL-Class,2014,AUTOMATIC,Large,4dr SUV,64550,FALSE
Mercedes-Benz,GL-Class,2014,AUTOMATIC,Large,4dr SUV,88600,FALSE
Mercedes-Benz,GL-Class,2014,AUTOMATIC,Large,4dr SUV,118160,FALSE
Mercedes-Benz,GL-Class,2015,AUTOMATIC,Large,4dr SUV,119450,FALSE
Mercedes-Benz,GL-Class,2015,AUTOMATIC,Large,4dr SUV,89950,FALSE
Mercedes-Benz,GL-Class,2015,AUTOMATIC,Large,4dr SUV,65200,FALSE
Mercedes-Benz,GL-Class,2015,AUTOMATIC,Large,4dr SUV,63600,FALSE
Mercedes-Benz,GL-Class,2016,AUTOMATIC,Large,4dr SUV,89950,FALSE
Mercedes-Benz,GL-Class,2016,AUTOMATIC,Large,4dr SUV,63600,FALSE
Mercedes-Benz,GL-Class,2016,AUTOMATIC,Large,4dr SUV,65200,FALSE
Mercedes-Benz,GL-Class,2016,AUTOMATIC,Large,4dr SUV,119450,FALSE
Mercedes-Benz,GLA-Class,2015,AUTOMATED_MANUAL,Compact,4dr SUV,31300,FALSE
Mercedes-Benz,GLA-Class,2015,AUTOMATED_MANUAL,Compact,4dr SUV,33300,FALSE
Mercedes-Benz,GLA-Class,2015,AUTOMATED_MANUAL,Compact,4dr SUV,48300,FALSE
Mercedes-Benz,GLA-Class,2016,AUTOMATED_MANUAL,Compact,4dr SUV,49580,FALSE
Mercedes-Benz,GLA-Class,2016,AUTOMATED_MANUAL,Compact,4dr SUV,32500,FALSE
Mercedes-Benz,GLA-Class,2016,AUTOMATED_MANUAL,Compact,4dr SUV,34500,FALSE
Mercedes-Benz,GLA-Class,2017,AUTOMATIC,Compact,4dr SUV,49900,FALSE
Mercedes-Benz,GLA-Class,2017,AUTOMATIC,Compact,4dr SUV,32850,FALSE
Mercedes-Benz,GLA-Class,2017,AUTOMATIC,Compact,4dr SUV,34850,FALSE
Mercedes-Benz,GLC-Class,2016,AUTOMATIC,Midsize,4dr SUV,38950,FALSE
Mercedes-Benz,GLC-Class,2016,AUTOMATIC,Midsize,4dr SUV,40950,FALSE
Mercedes-Benz,GLC-Class,2017,AUTOMATIC,Midsize,4dr SUV,39150,FALSE
Mercedes-Benz,GLC-Class,2017,AUTOMATIC,Midsize,4dr SUV,41150,FALSE
Mercedes-Benz,GLE-Class Coupe,2016,AUTOMATIC,Midsize,4dr SUV,65100,FALSE
Mercedes-Benz,GLE-Class Coupe,2016,AUTOMATIC,Midsize,4dr SUV,109300,FALSE
Mercedes-Benz,GLE-Class Coupe,2017,AUTOMATIC,Midsize,4dr SUV,69650,FALSE
Mercedes-Benz,GLE-Class Coupe,2017,AUTOMATIC,Midsize,4dr SUV,110650,FALSE
Mercedes-Benz,GLE-Class,2016,AUTOMATIC,Midsize,4dr SUV,64600,FALSE
Mercedes-Benz,GLE-Class,2016,AUTOMATIC,Midsize,4dr SUV,99950,FALSE
Mercedes-Benz,GLE-Class,2016,AUTOMATIC,Midsize,4dr SUV,51100,FALSE
Mercedes-Benz,GLE-Class,2016,AUTOMATIC,Midsize,4dr SUV,107100,FALSE
Mercedes-Benz,GLE-Class,2016,AUTOMATIC,Midsize,4dr SUV,52500,FALSE
Mercedes-Benz,GLE-Class,2016,AUTOMATIC,Midsize,4dr SUV,53600,FALSE
Mercedes-Benz,GLE-Class,2017,AUTOMATIC,Midsize,4dr SUV,108840,FALSE
Mercedes-Benz,GLE-Class,2017,AUTOMATIC,Midsize,4dr SUV,101690,FALSE
Mercedes-Benz,GLE-Class,2017,AUTOMATIC,Midsize,4dr SUV,65650,FALSE
Mercedes-Benz,GLE-Class,2017,AUTOMATIC,Midsize,4dr SUV,52000,FALSE
Mercedes-Benz,GLE-Class,2017,AUTOMATIC,Midsize,4dr SUV,54500,FALSE
Volkswagen,GLI,2008,AUTOMATED_MANUAL,Compact,Sedan,25375,FALSE
Volkswagen,GLI,2008,AUTOMATED_MANUAL,Compact,Sedan,25375,FALSE
Volkswagen,GLI,2008,MANUAL,Compact,Sedan,24300,FALSE
Volkswagen,GLI,2008,MANUAL,Compact,Sedan,24300,FALSE
Volkswagen,GLI,2008,MANUAL,Compact,Sedan,24300,FALSE
Volkswagen,GLI,2008,AUTOMATED_MANUAL,Compact,Sedan,25375,FALSE
Volkswagen,GLI,2009,MANUAL,Compact,Sedan,24770,FALSE
Volkswagen,GLI,2009,MANUAL,Compact,Sedan,24770,FALSE
Volkswagen,GLI,2009,AUTOMATED_MANUAL,Compact,Sedan,25870,FALSE
Volkswagen,GLI,2009,AUTOMATED_MANUAL,Compact,Sedan,25870,FALSE
Volkswagen,GLI,2012,AUTOMATED_MANUAL,Midsize,Sedan,26895,FALSE
Volkswagen,GLI,2012,MANUAL,Midsize,Sedan,25795,FALSE
Volkswagen,GLI,2012,MANUAL,Midsize,Sedan,26695,FALSE
Volkswagen,GLI,2012,AUTOMATED_MANUAL,Midsize,Sedan,24845,FALSE
Volkswagen,GLI,2012,AUTOMATED_MANUAL,Midsize,Sedan,26895,FALSE
Volkswagen,GLI,2012,MANUAL,Midsize,Sedan,25795,FALSE
Volkswagen,GLI,2012,AUTOMATED_MANUAL,Midsize,Sedan,27795,FALSE
Volkswagen,GLI,2012,AUTOMATED_MANUAL,Midsize,Sedan,24845,FALSE
Volkswagen,GLI,2012,AUTOMATED_MANUAL,Midsize,Sedan,27795,FALSE
Volkswagen,GLI,2012,MANUAL,Midsize,Sedan,26695,FALSE
Volkswagen,GLI,2012,MANUAL,Midsize,Sedan,23745,FALSE
Volkswagen,GLI,2012,MANUAL,Midsize,Sedan,23745,FALSE
Mercedes-Benz,GLK-Class,2013,AUTOMATIC,Midsize,4dr SUV,37090,FALSE
Mercedes-Benz,GLK-Class,2013,AUTOMATIC,Midsize,4dr SUV,39090,FALSE
Mercedes-Benz,GLK-Class,2013,AUTOMATIC,Midsize,4dr SUV,38590,FALSE
Mercedes-Benz,GLK-Class,2014,AUTOMATIC,Midsize,4dr SUV,38980,FALSE
Mercedes-Benz,GLK-Class,2014,AUTOMATIC,Midsize,4dr SUV,39480,FALSE
Mercedes-Benz,GLK-Class,2014,AUTOMATIC,Midsize,4dr SUV,37480,FALSE
Mercedes-Benz,GLK-Class,2015,AUTOMATIC,Midsize,4dr SUV,37900,FALSE
Mercedes-Benz,GLK-Class,2015,AUTOMATIC,Midsize,4dr SUV,39900,FALSE
Mercedes-Benz,GLK-Class,2015,AUTOMATIC,Midsize,4dr SUV,39400,FALSE
Mercedes-Benz,GLS-Class,2017,AUTOMATIC,Large,4dr SUV,124100,FALSE
Mercedes-Benz,GLS-Class,2017,AUTOMATIC,Large,4dr SUV,93850,FALSE
Mercedes-Benz,GLS-Class,2017,AUTOMATIC,Large,4dr SUV,68700,FALSE
Volkswagen,Golf Alltrack,2017,AUTOMATED_MANUAL,Compact,Wagon,26950,FALSE
Volkswagen,Golf Alltrack,2017,AUTOMATED_MANUAL,Compact,Wagon,32890,FALSE
Volkswagen,Golf Alltrack,2017,AUTOMATED_MANUAL,Compact,Wagon,30530,FALSE
Volkswagen,Golf Alltrack,2017,MANUAL,Compact,Wagon,25850,FALSE
Volkswagen,Golf Alltrack,2017,MANUAL,Compact,Wagon,29430,FALSE
Volkswagen,Golf GTI,2015,MANUAL,Compact,2dr Hatchback,29280,FALSE
Volkswagen,Golf GTI,2015,AUTOMATED_MANUAL,Compact,4dr Hatchback,32640,FALSE
Volkswagen,Golf GTI,2015,MANUAL,Compact,2dr Hatchback,24785,FALSE
Volkswagen,Golf GTI,2015,AUTOMATED_MANUAL,Compact,2dr Hatchback,28885,FALSE
Volkswagen,Golf GTI,2015,MANUAL,Compact,2dr Hatchback,26280,FALSE
Volkswagen,Golf GTI,2015,AUTOMATED_MANUAL,Compact,2dr Hatchback,25885,FALSE
Volkswagen,Golf GTI,2015,AUTOMATED_MANUAL,Compact,2dr Hatchback,30380,FALSE
Volkswagen,Golf GTI,2015,MANUAL,Compact,4dr Hatchback,29880,FALSE
Volkswagen,Golf GTI,2015,AUTOMATED_MANUAL,Compact,2dr Hatchback,27380,FALSE
Volkswagen,Golf GTI,2015,AUTOMATED_MANUAL,Compact,4dr Hatchback,30980,FALSE
Volkswagen,Golf GTI,2015,AUTOMATED_MANUAL,Compact,4dr Hatchback,27980,FALSE
Volkswagen,Golf GTI,2015,AUTOMATED_MANUAL,Compact,4dr Hatchback,29485,FALSE
Volkswagen,Golf GTI,2015,MANUAL,Compact,4dr Hatchback,31540,FALSE
Volkswagen,Golf GTI,2015,MANUAL,Compact,4dr Hatchback,25385,FALSE
Volkswagen,Golf GTI,2015,MANUAL,Compact,4dr Hatchback,30045,FALSE
Volkswagen,Golf GTI,2015,MANUAL,Compact,4dr Hatchback,26880,FALSE
Volkswagen,Golf GTI,2015,AUTOMATED_MANUAL,Compact,4dr Hatchback,31145,FALSE
Volkswagen,Golf GTI,2015,MANUAL,Compact,2dr Hatchback,27785,FALSE
Volkswagen,Golf GTI,2015,AUTOMATED_MANUAL,Compact,4dr Hatchback,26485,FALSE
Volkswagen,Golf GTI,2015,MANUAL,Compact,4dr Hatchback,28385,FALSE
Volkswagen,Golf GTI,2016,AUTOMATED_MANUAL,Compact,2dr Hatchback,30620,FALSE
Volkswagen,Golf GTI,2016,AUTOMATED_MANUAL,Compact,2dr Hatchback,26095,FALSE
Volkswagen,Golf GTI,2016,MANUAL,Compact,4dr Hatchback,25595,FALSE
Volkswagen,Golf GTI,2016,AUTOMATED_MANUAL,Compact,2dr Hatchback,29125,FALSE
Volkswagen,Golf GTI,2016,AUTOMATED_MANUAL,Compact,4dr Hatchback,31220,FALSE
Volkswagen,Golf GTI,2016,MANUAL,Compact,4dr Hatchback,27090,FALSE
Volkswagen,Golf GTI,2016,AUTOMATED_MANUAL,Compact,2dr Hatchback,27590,FALSE
Volkswagen,Golf GTI,2016,MANUAL,Compact,4dr Hatchback,31630,FALSE
Volkswagen,Golf GTI,2016,MANUAL,Compact,2dr Hatchback,24995,FALSE
Volkswagen,Golf GTI,2016,MANUAL,Compact,4dr Hatchback,30135,FALSE
Volkswagen,Golf GTI,2016,AUTOMATED_MANUAL,Compact,4dr Hatchback,31235,FALSE
Volkswagen,Golf GTI,2016,AUTOMATED_MANUAL,Compact,4dr Hatchback,32730,FALSE
Volkswagen,Golf GTI,2016,AUTOMATED_MANUAL,Compact,4dr Hatchback,29725,FALSE
Volkswagen,Golf GTI,2016,MANUAL,Compact,2dr Hatchback,28025,FALSE
Volkswagen,Golf GTI,2016,MANUAL,Compact,2dr Hatchback,26490,FALSE
Volkswagen,Golf GTI,2016,MANUAL,Compact,4dr Hatchback,30120,FALSE
Volkswagen,Golf GTI,2016,MANUAL,Compact,4dr Hatchback,28625,FALSE
Volkswagen,Golf GTI,2016,AUTOMATED_MANUAL,Compact,4dr Hatchback,26695,FALSE
Volkswagen,Golf GTI,2016,MANUAL,Compact,2dr Hatchback,29520,FALSE
Volkswagen,Golf GTI,2016,AUTOMATED_MANUAL,Compact,4dr Hatchback,28190,FALSE
Volkswagen,Golf GTI,2017,AUTOMATED_MANUAL,Compact,4dr Hatchback,35195,FALSE
Volkswagen,Golf GTI,2017,MANUAL,Compact,4dr Hatchback,25595,FALSE
Volkswagen,Golf GTI,2017,MANUAL,Compact,4dr Hatchback,27995,FALSE
Volkswagen,Golf GTI,2017,MANUAL,Compact,4dr Hatchback,34095,FALSE
Volkswagen,Golf GTI,2017,AUTOMATED_MANUAL,Compact,2dr Hatchback,26095,FALSE
Volkswagen,Golf GTI,2017,AUTOMATED_MANUAL,Compact,4dr Hatchback,26695,FALSE
Volkswagen,Golf GTI,2017,AUTOMATED_MANUAL,Compact,4dr Hatchback,31990,FALSE
Volkswagen,Golf GTI,2017,MANUAL,Compact,4dr Hatchback,30890,FALSE
Volkswagen,Golf GTI,2017,MANUAL,Compact,2dr Hatchback,24995,FALSE
Volkswagen,Golf GTI,2017,AUTOMATED_MANUAL,Compact,4dr Hatchback,29095,FALSE
Volkswagen,Golf R,2015,AUTOMATED_MANUAL,Compact,4dr Hatchback,39090,FALSE
Volkswagen,Golf R,2015,AUTOMATED_MANUAL,Compact,4dr Hatchback,36595,FALSE
Volkswagen,Golf R,2016,AUTOMATED_MANUAL,Compact,4dr Hatchback,36750,FALSE
Volkswagen,Golf R,2016,AUTOMATED_MANUAL,Compact,4dr Hatchback,38995,FALSE
Volkswagen,Golf R,2016,MANUAL,Compact,4dr Hatchback,35650,FALSE
Volkswagen,Golf R,2016,MANUAL,Compact,4dr Hatchback,37895,FALSE
Volkswagen,Golf R,2017,AUTOMATED_MANUAL,Compact,4dr Hatchback,36755,FALSE
Volkswagen,Golf R,2017,MANUAL,Compact,4dr Hatchback,35655,FALSE
Volkswagen,Golf R,2017,MANUAL,Compact,4dr Hatchback,39375,FALSE
Volkswagen,Golf R,2017,AUTOMATED_MANUAL,Compact,4dr Hatchback,40475,FALSE
Volkswagen,Golf SportWagen,2015,AUTOMATED_MANUAL,Compact,Wagon,31445,FALSE
Volkswagen,Golf SportWagen,2015,AUTOMATIC,Compact,Wagon,22495,FALSE
Volkswagen,Golf SportWagen,2015,MANUAL,Compact,Wagon,27995,FALSE
Volkswagen,Golf SportWagen,2015,MANUAL,Compact,Wagon,21395,FALSE
Volkswagen,Golf SportWagen,2015,AUTOMATIC,Compact,Wagon,29345,FALSE
Volkswagen,Golf SportWagen,2015,AUTOMATIC,Compact,Wagon,26995,FALSE
Volkswagen,Golf SportWagen,2015,MANUAL,Compact,Wagon,30345,FALSE
Volkswagen,Golf SportWagen,2015,MANUAL,Compact,Wagon,24595,FALSE
Volkswagen,Golf SportWagen,2015,AUTOMATED_MANUAL,Compact,Wagon,25695,FALSE
Volkswagen,Golf SportWagen,2015,AUTOMATED_MANUAL,Compact,Wagon,29095,FALSE
Volkswagen,Golf SportWagen,2016,AUTOMATIC,Compact,Wagon,24995,FALSE
Volkswagen,Golf SportWagen,2016,AUTOMATIC,Compact,Wagon,27025,FALSE
Volkswagen,Golf SportWagen,2016,AUTOMATIC,Compact,Wagon,29385,FALSE
Volkswagen,Golf SportWagen,2016,AUTOMATIC,Compact,Wagon,22725,FALSE
Volkswagen,Golf SportWagen,2016,MANUAL,Compact,Wagon,21625,FALSE
Volkswagen,Golf SportWagen,2017,AUTOMATIC,Compact,Wagon,22680,FALSE
Volkswagen,Golf SportWagen,2017,AUTOMATIC,Compact,Wagon,27030,FALSE
Volkswagen,Golf SportWagen,2017,MANUAL,Compact,Wagon,21580,FALSE
Volkswagen,Golf SportWagen,2017,AUTOMATIC,Compact,Wagon,29970,FALSE
Volkswagen,Golf,2015,AUTOMATED_MANUAL,Compact,4dr Hatchback,26995,FALSE
Volkswagen,Golf,2015,MANUAL,Compact,2dr Hatchback,19295,FALSE
Volkswagen,Golf,2015,AUTOMATED_MANUAL,Compact,4dr Hatchback,23445,FALSE
